doc_id,doc_text,doc_date,Subset 0,Subset 0_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-1d00b3ca40e1483e8303d6bcb9d1bde6,GI RTL shared that he recently turned down a Novartis anti-PD-1 trial in HCC because the entry criteria were too stringent. He felt that the study was going to be difficult to enroll to in general and that he would be surprised if they were able to enroll on time. He further shared that HCC trials from industry tended to be unrealistic and that an important trial which would capture an additional 50% of the patients would include patients with a bilirubin cut-off of 3- 3.5 (not the cut-off of 2 which is typically used).,0, 10,0.18477,0,0,0,0,0,0,0
uuid-15cf568938034f64809e648b256a5d75,Pharmacist at a community cancer center shared that they were looking into using weight-based dosing for patients under 70 kg and flat dosing for patients about 70 kg. She also shared that she thought that the flat dosing was very confusing for the different indications and was hoping for a visual aid to avoid dosing errors.,0, 10,0.0699389,0,0,0,0,0,0,0
uuid-2355d70ebe2847fdb8bf5bbb1987ff3e,National TL in melanoma commented when I introduced myself as the new MSL in the geography that BMS was looking like Amgen with all of the changes that we?ve had over the past 4 years.,0, 10,0.0123385,0,0,0,0,0,0,0
uuid-c8ffbbcfc9154911818619113686e770,"Community oncologist shared that they have difficulties enrolling onto first line lung trials because it takes too long to wait for the results of the biopsy. Most of the medical oncologists will start treating a patient before the results of the biopsy have returned. Additionally, if a patient has had surgery, the hospital is responsible for ordering and charging for all testing on the biopsy sample for 30 days post surgery. They often either do not know to order tests or do not want to pay which introduces even further delays.",0, 10,0.0805322,0,0,0,0,0,0,0
uuid-d8a42b4ec01449b5b779140d44453376,"Local TL commented that he feels we may be jumping the gun trying to replace platinum doublet therapy as a 1L standard for NSCLC. He believe the role of immunotherapy may be better suited to work after chemotherapy due to the increased antigen presentation, etc, along with the fact that relegating chemo for later line will be more difficult to give once pts have already failed a 1L treatment. The best chance at getting a good response to doublet therapy will likely be in the 1L and the role for I/O may be better in the maintenance or 2L setting due to it's superior tox profile.",0, 10,0.13134,0,0,0,0,0,0,0
uuid-ffc2cf43d4514430a7eaa2585ce59d43,"Group of neuro oncologists has treated about 50 gliomas and glioblastomas with PD1 inhibitors and have found that they have gotten the most reliable responses in the recurrent setting from patients that are at least six months from their primary irradiation with small tumors and (potentially) a newly occurring lesion.  These patients respond well to re-irradiation + Nivo.  In a 20 patient retrospective analysis of pts with this characteristic, the oncologists achieved a 35% overall response rate with about a five month median duration of response that is still ongoing.  The oncologists have connected with our research team for further follow up with this concept.",0, 9,0.108235,0,0,0.594416944807,0,0,0,0
uuid-f1c39840284f40919f4c2acf51558e94,H&N RTL said that- based on -141 data- he would likely use Opdivo regardless of PDL1 expression and would thus not feel compelled to test.,0, 5,0.00649791,0,0,0,0,0,0,0
uuid-5fef7729b60548e2b26cb9527a08fae9,"National H&N TL provided the following comment regarding pembro approval in H&N: He said that pembro got approved based on the 141 data set. His exact words were ?pembro was approved based on Checkmate data? because everyone expects Keynote 40 to be positive just like checkmate 141 was. He said Merck was lucky that they hit the sweet spot in terms of timing and that?s why they got approval. He said that everyone expects pembro to ultimately have as strong of data as nivo but as of right now, nivo has the best data out there and thus should be the preferred option on their institutional pathway.",0, 9,0.142106,0,0,0,0,0.0239448237322,0,0
uuid-1b3ade9dac744e69bc3c499b52992e1a,"GU RTL stated that he was ""very happy to see that atezolizumab was approved without a companion diagnostic for PDL1"".  TL has used nivolumab off-label for several met bladder patients with good results and said if atezo was approved in restricted population he would have continued to use nivo off-label rather start PDL1 testing.",0, 5,0.1818,0,0,0,0,0,0,0
uuid-20b8464910e1437b85e695cc2a852f4f,Regional TL commented that he does LFTs at every dose of nivo but only tests thyroid function if patient is symptomatic. They do thyroid function before first dose and then only repeat upon symptoms.,0, 5,0.127943,0,0,0,0,0,0,0
uuid-494c20c07cdc478d9dea38608839b893,"NTL in developmental therapeutics shared that they hold a molecular tumor board three times per month to discuss patients? molecular profiles with an internal group that is similar to a tumor board. In addition, they also have a coordinator who understands the tests that are available and is used as an expert to explain the tests to prescribers.",0, 10,-0.00170732,0,0,0,0,0,0,0
uuid-4c787d6e3acc4844bea3a1f2576c84f3,"A regional AI for lung at an academic institution in the HSL South territory shared the following unsolicited insight about PD-L1 testing for NSCLC 1L/2L:
? In 2L setting, likes to test every patient for PD-L1 expression. Uses nivo in all patients with PD-L1 < 50%; a majority of patients with PD-L1 ? 50% prefer the convenience of pembro q3w over nivoq2w. Think that patients might even prefer nivo q4w as currently investigated.
?	Think that numerical levels of PD-L1 expression should be incorporated in NCCN guidelines.",0, 9,0.0770963,0,0,0,0,0,0,0
uuid-cca8c9f790d44ae0b8323ea51a51c0de,Regional lung TL told me that less than 50% of patients have enough tissue for staining at his institution. He said most patients are diagnosed with stage IV NSCLC via FNA.,0, 9,0.0618431,0,0,0,0,0,0,0
uuid-4093f0c194c24beb882d84df46d94deb,"A regional AI for lung at an academic institution in the HSL South territory shared the following unsolicited insight about nivo vs. pembro in the light of press releases for KN024 and CM026:
? Is concerned about the impact of the press release on patients? confidence in nivo (one patient on nivo for NSCLC 2L said they heard that nivo is not working and asked why not to switch to another therapy).",0, 9,0.0951769,0,0,0,0,0,0,0
uuid-a1a75368ef1b400dba1753fbf37cefd3,LTL (community physician) using Opdivo in transplant ineligible patients. He prefers opdivo over keytruda not because its better really believes they are biosimiliars but since Opdivo has more indications they go it. Due to the Merck data in transplant ineligible patients he has used Opdivo in a cHL patient and will continue to use if off label as long as insurance approves or BMS access support covers.,0, 7,0.217353,0,0,0,0,0,0,0
uuid-62f6ebcd566b432c85b8677ceb2960a2,AI at University Center in midwest (former NCCN panelist) shared at her institution for new Dx lung CA they are getting PDL-1 status as well as TTF1 marker (non-squamous) and P40 in squamous   Also feels re-bx is best option if changing therapy,0, 7,0.0155657,0,0,0,0,0,0,0
uuid-21645c7f61c34eab87fcf8e856ded5a9,RTL was initially very excited with Eloquent 2 and 009 trials(her training was at MD Anderson and focused on NK cells) but then was disappointed with results of both trials.  Already has the Merck trial open with a PD1 inhibitor at institution in MM. RTL stated we need to better understand the effects of PD1 on NK cells in addition to the effects of Elo (with respect to mobilization of myeloma stem cells due to the CS1 mechanism of action.  RTL not sure if going to open 602 trial since already has the Merck trial open. RTL is still optimist regarding the potential synergy with elo and nivo.,0, 7,0.0382268,0,0,0,0,0,0,0
uuid-7be0b9d477d6461f9b5b075e8e9313d2,A group of investigators said they've had a high disease control rate by treating sarcoma patients using combination of Opdivo and Yondelis. They have treated 14 patients so far. 2 PRs. No added toxicity beyond what's typically seen with Yondelis (fatigue mostly).,0, 7,0.237812,0,0,0,0,0,0,0
uuid-83d184c5163241aea334ee67d8d19e9c,"NTL who has been largely supportive of targeted therapies and neutral regarding the potential of IO agents in lung carcinoma evaluated the ASCO SCLC data and ""stated it is the most exciting event in lung cancer,"" in addition began rapidly enrolling patients to -032.",0, 7,0.132519,0,0,0,0,0,0,0
uuid-5e00ae2b3c18427eba6f2218f9ee84a2,"Community TL expressed frustration that insurance companies that he works with (private practice) don't use standardized  guidelines for making payment decisions. He cited how they switch between NCCN, Medicare, etc. to choose whatever is ""to their advantage"" as far as avoiding payment liability. He said this is particularly a problem in patients requiring genetic testing.",0, 7,0.0308362,0,0,0,0,0,0,0
uuid-c7f6ae521e444931a43730da518895a3,"The NCCN Guidelines panelist (ophthalmology/medical oncology) for melanoma from a major New England academic hospital summarized the treatment algorithm for uveal melanoma, during a meeting with the HSLs.  In this institution, ocular brachytherapy is the treatment of choice for primary disease limited to the eye.  Proton beam is not used in this center.  He lamented the lack of options for patients once the disease progresses with metastasis primarily to the liver.  Systemic chemotherapy and targeted agents have produce very low response rates and does little to improve overall survival in these patients.  Hence, the preferred option for advanced uveal melanoma is enrolment in a clinical trial with IO agents.  According to him, immuno-oncology therapies, particularly the ipilimumab/nivolumab combination are the most significant advances in treating uveal melanoma in recent years, though their response rates are likely to be lower than what seen in cutaneous melanoma.",0, 8,0.132308,0,0,0.506445408134,0,0,0,0
uuid-c372cdfbd2d44b4fa1a8435b886f11d3,"The NCCN Guidelines panelist (ophthalmology/medical oncology) for melanoma from a major New England academic hospital highlighted the variability in ocular adverse events associated with immuno-oncology therapies.  The majority of the patients continue IO therapy with intense management of ocular adverse events.  But in the most extreme cases, adverse reactions can progress from perfect vision to complete non-responsiveness to light within 48 hours.  Factors that increase the risk of ocular AEs are currently unknown.  

Less serious AEs are managed with topical corticosteroids, while serious AEs warrant withholding IO therapy and treating with IV corticosteroids, particularly when the optic nerve is involved.  Cyclosporine and artificial tears are used to manage dry eyes associated with IO agents.  As the AEs can worsen very quickly, both ophthalmologists and medical oncologists should identify and treat them without delay, as well as educate patients proactively on the symptoms.  This NCCN panelist also stressed the need to train community and academic oncologists as well as ophthalmologists to identify the symptoms of ocular IMARs, given the propensity of these AEs to worsen very quickly.",0, 8,0.00386623,0,0,0,0,0,0,0
